Date,Rt_EpiNow,County
6/22/2022,0.940566221,Clarendon
6/23/2022,1.053902263,Clarendon
6/24/2022,1.201653332,Clarendon
6/25/2022,1.374996728,Clarendon
6/26/2022,1.567390356,Clarendon
6/27/2022,1.756321484,Clarendon
6/28/2022,1.903328156,Clarendon
6/29/2022,1.975624095,Clarendon
6/30/2022,1.956147675,Clarendon
7/1/2022,1.847121036,Clarendon
7/2/2022,1.674745478,Clarendon
7/3/2022,1.469011842,Clarendon
7/4/2022,1.260337447,Clarendon
7/5/2022,1.071390557,Clarendon
7/6/2022,0.912148582,Clarendon
7/7/2022,0.788518498,Clarendon
7/8/2022,0.703468205,Clarendon
7/9/2022,0.649871501,Clarendon
7/10/2022,0.625902939,Clarendon
7/11/2022,0.62905694,Clarendon
7/12/2022,0.658302223,Clarendon
7/13/2022,0.703218696,Clarendon
7/14/2022,0.762004977,Clarendon
7/15/2022,0.829227583,Clarendon
7/16/2022,0.895912788,Clarendon
7/17/2022,0.96433125,Clarendon
7/18/2022,1.021547547,Clarendon
7/19/2022,1.058692141,Clarendon
7/20/2022,1.072773738,Clarendon
7/21/2022,1.065914496,Clarendon
7/22/2022,1.042369322,Clarendon
7/23/2022,1.007893848,Clarendon
7/24/2022,0.974799929,Clarendon
7/25/2022,0.952715548,Clarendon
7/26/2022,0.941004896,Clarendon
7/27/2022,0.936098549,Clarendon
7/28/2022,0.943802662,Clarendon
7/29/2022,0.958355648,Clarendon
7/30/2022,0.978803264,Clarendon
7/31/2022,1.004465881,Clarendon
8/1/2022,1.02704273,Clarendon
8/2/2022,1.043875212,Clarendon
8/3/2022,1.05412553,Clarendon
8/4/2022,1.05457097,Clarendon
8/5/2022,1.042162951,Clarendon
8/6/2022,1.023603488,Clarendon
8/7/2022,1.001620783,Clarendon
8/8/2022,0.979234351,Clarendon
8/9/2022,0.951789375,Clarendon
8/10/2022,0.92542182,Clarendon
8/11/2022,0.900804832,Clarendon
8/12/2022,0.884781491,Clarendon
8/13/2022,0.872813663,Clarendon
8/14/2022,0.860136029,Clarendon
8/15/2022,0.85082464,Clarendon
8/16/2022,0.84567054,Clarendon
8/17/2022,0.842344279,Clarendon
8/18/2022,0.841116965,Clarendon
8/19/2022,0.847293043,Clarendon
8/20/2022,0.858903564,Clarendon
8/21/2022,0.878669035,Clarendon
8/22/2022,0.904501679,Clarendon
8/23/2022,0.944180593,Clarendon
8/24/2022,0.993489648,Clarendon
8/25/2022,1.048050106,Clarendon
8/26/2022,1.117363451,Clarendon
8/27/2022,1.195777024,Clarendon
8/28/2022,1.276172291,Clarendon
8/29/2022,1.343136329,Clarendon
8/30/2022,1.392479691,Clarendon
8/31/2022,1.408209116,Clarendon
9/1/2022,1.388476305,Clarendon
9/2/2022,1.338644719,Clarendon
9/3/2022,1.257322169,Clarendon
9/4/2022,1.14914675,Clarendon
9/5/2022,1.026878412,Clarendon
9/6/2022,0.905819516,Clarendon
9/7/2022,0.79493841,Clarendon
9/8/2022,0.710669767,Clarendon
9/9/2022,0.647142593,Clarendon
9/10/2022,0.597461603,Clarendon
9/11/2022,0.566444812,Clarendon
9/12/2022,0.547805695,Clarendon
9/13/2022,0.550315417,Clarendon
9/14/2022,0.569597707,Clarendon
9/15/2022,0.606600482,Clarendon
9/16/2022,0.661568867,Clarendon
9/17/2022,0.724122736,Clarendon
9/18/2022,0.782181509,Clarendon
9/19/2022,0.833219907,Clarendon
9/20/2022,0.881794283,Clarendon
9/21/2022,0.935035298,Clarendon
9/22/2022,0.981764816,Clarendon
9/23/2022,1.011611638,Clarendon
9/24/2022,1.021383142,Clarendon
9/25/2022,1.010602401,Clarendon
9/26/2022,0.989659591,Clarendon
9/27/2022,0.968198097,Clarendon
9/28/2022,0.942555645,Clarendon
9/29/2022,0.922969422,Clarendon
9/30/2022,0.911392085,Clarendon
10/1/2022,0.891852462,Clarendon
10/2/2022,0.877348749,Clarendon
10/3/2022,0.865004388,Clarendon
10/4/2022,0.853024836,Clarendon
10/5/2022,0.855594672,Clarendon
10/6/2022,0.867523113,Clarendon
10/7/2022,0.878559128,Clarendon
10/8/2022,0.892467829,Clarendon
10/9/2022,0.907837349,Clarendon
10/10/2022,0.934400466,Clarendon
10/11/2022,0.970889347,Clarendon
10/12/2022,1.007958815,Clarendon
10/13/2022,1.050712591,Clarendon
10/14/2022,1.087950932,Clarendon
10/15/2022,1.122518746,Clarendon
10/16/2022,1.154424361,Clarendon
10/17/2022,1.173419499,Clarendon
10/18/2022,1.174903217,Clarendon
10/19/2022,1.15811195,Clarendon
10/20/2022,1.12459577,Clarendon
10/21/2022,1.074459329,Clarendon
10/22/2022,1.012942802,Clarendon
10/23/2022,0.947185342,Clarendon
10/24/2022,0.887423107,Clarendon
10/25/2022,0.826875319,Clarendon
10/26/2022,0.773765227,Clarendon
10/27/2022,0.731747512,Clarendon
10/28/2022,0.700370239,Clarendon
10/29/2022,0.684516356,Clarendon
10/30/2022,0.679867018,Clarendon
10/31/2022,0.690718005,Clarendon
11/1/2022,0.715218416,Clarendon
11/2/2022,0.749031316,Clarendon
11/3/2022,0.789836297,Clarendon
11/4/2022,0.83688648,Clarendon
11/5/2022,0.891642431,Clarendon
11/6/2022,0.940146396,Clarendon
11/7/2022,0.987115014,Clarendon
11/8/2022,1.022246891,Clarendon
11/9/2022,1.045282526,Clarendon
11/10/2022,1.056606971,Clarendon
11/11/2022,1.048003134,Clarendon
11/12/2022,1.033845942,Clarendon
11/13/2022,1.016574382,Clarendon
11/14/2022,1.003326182,Clarendon
11/15/2022,0.989950517,Clarendon
11/16/2022,0.982911468,Clarendon
11/17/2022,0.978896637,Clarendon
11/18/2022,0.983727804,Clarendon
11/19/2022,0.988310866,Clarendon
11/20/2022,1.002840904,Clarendon
11/21/2022,1.026390299,Clarendon
11/22/2022,1.060555204,Clarendon
11/23/2022,1.109254441,Clarendon
11/24/2022,1.167319867,Clarendon
11/25/2022,1.230616314,Clarendon
11/26/2022,1.287884695,Clarendon
11/27/2022,1.335268789,Clarendon
11/28/2022,1.374608441,Clarendon
11/29/2022,1.412326203,Clarendon
11/30/2022,1.442212097,Clarendon
12/1/2022,1.459255049,Clarendon
12/2/2022,1.451627613,Clarendon
12/3/2022,1.427426037,Clarendon
12/4/2022,1.388308013,Clarendon
12/5/2022,1.345150258,Clarendon
12/6/2022,1.297562065,Clarendon
12/7/2022,1.238402284,Clarendon
12/8/2022,1.185394743,Clarendon
12/9/2022,1.139514268,Clarendon
12/10/2022,1.100382912,Clarendon
12/11/2022,1.064264015,Clarendon
12/12/2022,1.039636828,Clarendon
12/13/2022,1.023165397,Clarendon
12/14/2022,1.014851853,Clarendon
12/15/2022,1.008721231,Clarendon
12/16/2022,1.002176277,Clarendon
12/17/2022,0.997579029,Clarendon
12/18/2022,0.994327659,Clarendon
12/19/2022,0.989952663,Clarendon
12/20/2022,0.987558051,Clarendon
12/21/2022,0.988079709,Clarendon
12/22/2022,0.994342953,Clarendon
12/23/2022,1.014784166,Clarendon
12/24/2022,1.032985703,Clarendon
12/25/2022,1.048393063,Clarendon
12/26/2022,1.069658594,Clarendon
12/27/2022,1.101566295,Clarendon
12/28/2022,1.143825907,Clarendon
12/29/2022,1.184503024,Clarendon
12/30/2022,1.230396425,Clarendon
12/31/2022,1.261205042,Clarendon
1/1/2023,1.289038277,Clarendon
1/2/2023,1.299045459,Clarendon
1/3/2023,1.289548624,Clarendon
1/4/2023,1.258954271,Clarendon
1/5/2023,1.206970365,Clarendon
1/6/2023,1.139888873,Clarendon
1/7/2023,1.059004102,Clarendon
1/8/2023,0.981213906,Clarendon
1/9/2023,0.905374256,Clarendon
1/10/2023,0.841575401,Clarendon
1/11/2023,0.791961113,Clarendon
1/12/2023,0.75392657,Clarendon
1/13/2023,0.726810439,Clarendon
1/14/2023,0.713396624,Clarendon
1/15/2023,0.713170703,Clarendon
1/16/2023,0.730647245,Clarendon
1/17/2023,0.755818307,Clarendon
1/18/2023,0.790096216,Clarendon
1/19/2023,0.832729377,Clarendon
1/20/2023,0.876536131,Clarendon
1/21/2023,0.916590424,Clarendon
1/22/2023,0.948885679,Clarendon
1/23/2023,0.976499285,Clarendon
1/24/2023,0.994385371,Clarendon
1/25/2023,1.000693898,Clarendon
1/26/2023,0.994127554,Clarendon
1/27/2023,0.985128362,Clarendon
1/28/2023,0.96790545,Clarendon
1/29/2023,0.94812392,Clarendon
1/30/2023,0.92619412,Clarendon
1/31/2023,0.903882909,Clarendon
2/1/2023,0.892062101,Clarendon
2/2/2023,0.882366095,Clarendon
2/3/2023,0.873347681,Clarendon
2/4/2023,0.86086806,Clarendon
2/5/2023,0.851095885,Clarendon
2/6/2023,0.844320671,Clarendon
2/7/2023,0.838181709,Clarendon
2/8/2023,0.831676951,Clarendon
2/9/2023,0.831313043,Clarendon
2/10/2023,0.828929825,Clarendon
2/11/2023,0.829128375,Clarendon
2/12/2023,0.831599811,Clarendon
2/13/2023,0.833349284,Clarendon
2/14/2023,0.847290632,Clarendon
2/15/2023,0.864645691,Clarendon
2/16/2023,0.883635803,Clarendon
2/17/2023,0.91094273,Clarendon
2/18/2023,0.950293397,Clarendon
2/19/2023,0.988380784,Clarendon
2/20/2023,1.022158428,Clarendon
2/21/2023,1.057017315,Clarendon
2/22/2023,1.088433988,Clarendon
2/23/2023,1.112124087,Clarendon
2/24/2023,1.125770677,Clarendon
2/25/2023,1.129093084,Clarendon
2/26/2023,1.120872406,Clarendon
2/27/2023,1.107066948,Clarendon
2/28/2023,1.079793783,Clarendon
3/1/2023,1.037877379,Clarendon
3/2/2023,0.995241974,Clarendon
3/3/2023,0.945879195,Clarendon
3/4/2023,0.911947133,Clarendon
3/5/2023,0.884191989,Clarendon
3/6/2023,0.851370638,Clarendon
3/7/2023,0.818264185,Clarendon
3/8/2023,0.790453946,Clarendon
3/9/2023,0.759268353,Clarendon
3/10/2023,0.736744684,Clarendon
3/11/2023,0.723832016,Clarendon
3/12/2023,0.721580793,Clarendon
3/13/2023,0.734821598,Clarendon
3/14/2023,0.75794625,Clarendon
3/15/2023,0.796873908,Clarendon
6/1/2020,1.134343233,Colleton
6/2/2020,1.103710273,Colleton
6/3/2020,1.110537955,Colleton
6/4/2020,1.136164726,Colleton
6/5/2020,1.141789514,Colleton
6/6/2020,1.132616119,Colleton
6/7/2020,1.111717943,Colleton
6/8/2020,1.085720049,Colleton
6/9/2020,1.068488086,Colleton
6/10/2020,1.053941305,Colleton
6/11/2020,1.044965784,Colleton
6/12/2020,1.046409759,Colleton
6/13/2020,1.053164424,Colleton
6/14/2020,1.063807307,Colleton
6/15/2020,1.08102528,Colleton
6/16/2020,1.102422936,Colleton
6/17/2020,1.115800921,Colleton
6/18/2020,1.122510922,Colleton
6/19/2020,1.124257922,Colleton
6/20/2020,1.123461836,Colleton
6/21/2020,1.111732058,Colleton
6/22/2020,1.097044713,Colleton
6/23/2020,1.076776957,Colleton
6/24/2020,1.058506325,Colleton
6/25/2020,1.041958192,Colleton
6/26/2020,1.030242978,Colleton
6/27/2020,1.025133443,Colleton
6/28/2020,1.027615751,Colleton
6/29/2020,1.042990028,Colleton
6/30/2020,1.069988388,Colleton
7/1/2020,1.105034813,Colleton
7/2/2020,1.141982113,Colleton
7/3/2020,1.171734179,Colleton
7/4/2020,1.194563245,Colleton
7/5/2020,1.206580631,Colleton
7/6/2020,1.209835584,Colleton
7/7/2020,1.200820115,Colleton
7/8/2020,1.178853635,Colleton
7/9/2020,1.144258417,Colleton
7/10/2020,1.099483919,Colleton
7/11/2020,1.05259622,Colleton
7/12/2020,1.01264051,Colleton
7/13/2020,0.980771024,Colleton
7/14/2020,0.959470027,Colleton
7/15/2020,0.950242431,Colleton
7/16/2020,0.948801913,Colleton
7/17/2020,0.954182028,Colleton
7/18/2020,0.967695959,Colleton
7/19/2020,0.977953273,Colleton
7/20/2020,0.987674783,Colleton
7/21/2020,0.997384358,Colleton
7/22/2020,1.000635626,Colleton
7/23/2020,0.996196765,Colleton
7/24/2020,0.981761184,Colleton
7/25/2020,0.954726502,Colleton
7/26/2020,0.924043764,Colleton
7/27/2020,0.892537551,Colleton
7/28/2020,0.857210083,Colleton
7/29/2020,0.824855975,Colleton
7/30/2020,0.797524582,Colleton
7/31/2020,0.779651413,Colleton
8/1/2020,0.768496912,Colleton
8/2/2020,0.762308896,Colleton
8/3/2020,0.758940676,Colleton
8/4/2020,0.75368337,Colleton
8/5/2020,0.751539752,Colleton
8/6/2020,0.753560515,Colleton
8/7/2020,0.75374021,Colleton
8/8/2020,0.75116199,Colleton
8/9/2020,0.746089846,Colleton
8/10/2020,0.735068557,Colleton
8/11/2020,0.72525469,Colleton
8/12/2020,0.719284458,Colleton
8/13/2020,0.716634322,Colleton
8/14/2020,0.720380109,Colleton
8/15/2020,0.732375965,Colleton
8/16/2020,0.750975912,Colleton
8/17/2020,0.776427224,Colleton
8/18/2020,0.808528109,Colleton
8/19/2020,0.85084109,Colleton
8/20/2020,0.895060391,Colleton
8/21/2020,0.944236815,Colleton
8/22/2020,0.994917863,Colleton
8/23/2020,1.041140554,Colleton
8/24/2020,1.082701151,Colleton
8/25/2020,1.117880148,Colleton
8/26/2020,1.142768705,Colleton
8/27/2020,1.153235112,Colleton
8/28/2020,1.155961647,Colleton
8/29/2020,1.149192143,Colleton
8/30/2020,1.141107218,Colleton
8/31/2020,1.143388907,Colleton
9/1/2020,1.153190073,Colleton
9/2/2020,1.16077441,Colleton
9/3/2020,1.166434033,Colleton
9/4/2020,1.173534769,Colleton
9/5/2020,1.178479135,Colleton
9/6/2020,1.178166034,Colleton
9/7/2020,1.168763876,Colleton
9/8/2020,1.152112977,Colleton
9/9/2020,1.143546845,Colleton
9/10/2020,1.134816502,Colleton
9/11/2020,1.118014613,Colleton
