Date,County,Rt_EpiNow
6/3/2022,Abbeville,1.12721808
6/4/2022,Abbeville,1.116769858
6/5/2022,Abbeville,1.110254586
6/6/2022,Abbeville,1.107807016
6/7/2022,Abbeville,1.108713284
6/8/2022,Abbeville,1.111471183
6/9/2022,Abbeville,1.11364386
6/10/2022,Abbeville,1.113864937
6/11/2022,Abbeville,1.110709131
6/12/2022,Abbeville,1.102411429
6/13/2022,Abbeville,1.090055158
6/14/2022,Abbeville,1.075100105
6/15/2022,Abbeville,1.05470316
6/16/2022,Abbeville,1.033768353
6/17/2022,Abbeville,1.013857435
6/18/2022,Abbeville,0.997690981
6/19/2022,Abbeville,0.986276075
6/20/2022,Abbeville,0.98090986
6/21/2022,Abbeville,0.9842641
6/22/2022,Abbeville,0.997172357
6/23/2022,Abbeville,1.021180064
6/24/2022,Abbeville,1.057198819
6/25/2022,Abbeville,1.10399344
6/26/2022,Abbeville,1.155996141
6/27/2022,Abbeville,1.206540478
6/28/2022,Abbeville,1.250621098
6/29/2022,Abbeville,1.283087061
6/30/2022,Abbeville,1.301062996
7/1/2022,Abbeville,1.301104235
7/2/2022,Abbeville,1.285152374
7/3/2022,Abbeville,1.257797573
7/4/2022,Abbeville,1.221579935
7/5/2022,Abbeville,1.183289009
7/6/2022,Abbeville,1.145132499
7/7/2022,Abbeville,1.111458597
7/8/2022,Abbeville,1.083616559
7/9/2022,Abbeville,1.059679078
7/10/2022,Abbeville,1.040615014
7/11/2022,Abbeville,1.028002024
7/12/2022,Abbeville,1.022609091
7/13/2022,Abbeville,1.020159497
7/14/2022,Abbeville,1.022349864
7/15/2022,Abbeville,1.024402361
7/16/2022,Abbeville,1.026573361
7/17/2022,Abbeville,1.026739952
7/18/2022,Abbeville,1.023505489
7/19/2022,Abbeville,1.016919467
7/20/2022,Abbeville,1.008492904
7/21/2022,Abbeville,0.999133297
7/22/2022,Abbeville,0.99148576
7/23/2022,Abbeville,0.985882168
7/24/2022,Abbeville,0.986506735
7/25/2022,Abbeville,0.99333572
7/26/2022,Abbeville,1.005083285
7/27/2022,Abbeville,1.022661443
7/28/2022,Abbeville,1.0456622
7/29/2022,Abbeville,1.070579662
7/30/2022,Abbeville,1.096832229
7/31/2022,Abbeville,1.124775339
8/1/2022,Abbeville,1.148307523
8/2/2022,Abbeville,1.165072491
8/3/2022,Abbeville,1.17484685
8/4/2022,Abbeville,1.174819444
8/5/2022,Abbeville,1.166321561
8/6/2022,Abbeville,1.148737177
8/7/2022,Abbeville,1.124828681
8/8/2022,Abbeville,1.095263379
8/9/2022,Abbeville,1.062302435
8/10/2022,Abbeville,1.028125097
8/11/2022,Abbeville,0.996762731
8/12/2022,Abbeville,0.969152397
8/13/2022,Abbeville,0.945799486
8/14/2022,Abbeville,0.926969772
8/15/2022,Abbeville,0.914310554
8/16/2022,Abbeville,0.907842884
8/17/2022,Abbeville,0.905478837
8/18/2022,Abbeville,0.907023544
8/19/2022,Abbeville,0.911761145
8/20/2022,Abbeville,0.921807573
8/21/2022,Abbeville,0.935412642
8/22/2022,Abbeville,0.951489855
8/23/2022,Abbeville,0.970058214
8/24/2022,Abbeville,0.991078672
8/25/2022,Abbeville,1.015537699
8/26/2022,Abbeville,1.04314628
8/27/2022,Abbeville,1.070185064
8/28/2022,Abbeville,1.096016976
8/29/2022,Abbeville,1.116273649
8/30/2022,Abbeville,1.12905902
8/31/2022,Abbeville,1.130198141
9/1/2022,Abbeville,1.118260562
9/2/2022,Abbeville,1.094797681
9/3/2022,Abbeville,1.060301548
9/4/2022,Abbeville,1.018492234
9/5/2022,Abbeville,0.972336605
9/6/2022,Abbeville,0.926759238
9/7/2022,Abbeville,0.884430506
9/8/2022,Abbeville,0.848557127
9/9/2022,Abbeville,0.818300108
9/10/2022,Abbeville,0.795282422
9/11/2022,Abbeville,0.779088292
9/12/2022,Abbeville,0.770096769
9/13/2022,Abbeville,0.768157854
9/14/2022,Abbeville,0.772204514
9/15/2022,Abbeville,0.782180808
9/16/2022,Abbeville,0.797994804
9/17/2022,Abbeville,0.816601398
9/18/2022,Abbeville,0.835215122
9/19/2022,Abbeville,0.854556642
9/20/2022,Abbeville,0.87560887
9/21/2022,Abbeville,0.895267505
9/22/2022,Abbeville,0.911900229
9/23/2022,Abbeville,0.92473347
9/24/2022,Abbeville,0.931973041
9/25/2022,Abbeville,0.932632874
9/26/2022,Abbeville,0.929709539
9/27/2022,Abbeville,0.9273225
9/28/2022,Abbeville,0.928378146
9/29/2022,Abbeville,0.929099595
9/30/2022,Abbeville,0.933534829
10/1/2022,Abbeville,0.940150108
10/2/2022,Abbeville,0.948354133
10/3/2022,Abbeville,0.954584853
10/4/2022,Abbeville,0.961622726
10/5/2022,Abbeville,0.971337541
10/6/2022,Abbeville,0.979956953
10/7/2022,Abbeville,0.988918421
10/8/2022,Abbeville,0.997952221
10/9/2022,Abbeville,1.005855691
10/10/2022,Abbeville,1.011914178
10/11/2022,Abbeville,1.018044378
10/12/2022,Abbeville,1.021993225
10/13/2022,Abbeville,1.02622356
10/14/2022,Abbeville,1.029110121
10/15/2022,Abbeville,1.032108946
10/16/2022,Abbeville,1.034593665
10/17/2022,Abbeville,1.037439463
10/18/2022,Abbeville,1.036312528
10/19/2022,Abbeville,1.036411559
10/20/2022,Abbeville,1.036595309
10/21/2022,Abbeville,1.038563596
10/22/2022,Abbeville,1.041674181
10/23/2022,Abbeville,1.04466108
10/24/2022,Abbeville,1.046609209
10/25/2022,Abbeville,1.047892929
10/26/2022,Abbeville,1.050652035
10/27/2022,Abbeville,1.054833947
10/28/2022,Abbeville,1.058305575
10/29/2022,Abbeville,1.059929297
10/30/2022,Abbeville,1.063979936
10/31/2022,Abbeville,1.065516951
11/1/2022,Abbeville,1.067824332
11/2/2022,Abbeville,1.069856975
11/3/2022,Abbeville,1.072898654
11/4/2022,Abbeville,1.076218049
11/5/2022,Abbeville,1.080991654
11/6/2022,Abbeville,1.086320542
11/7/2022,Abbeville,1.08931509
11/8/2022,Abbeville,1.088956626
11/9/2022,Abbeville,1.086455507
11/10/2022,Abbeville,1.083294263
11/11/2022,Abbeville,1.078447376
11/12/2022,Abbeville,1.074947428
11/13/2022,Abbeville,1.070956312
11/14/2022,Abbeville,1.067124234
11/15/2022,Abbeville,1.062978037
11/16/2022,Abbeville,1.061328608
11/17/2022,Abbeville,1.060117843
11/18/2022,Abbeville,1.060661323
11/19/2022,Abbeville,1.062563727
11/20/2022,Abbeville,1.067445994
11/21/2022,Abbeville,1.078989485
11/22/2022,Abbeville,1.09632355
11/23/2022,Abbeville,1.119642605
11/24/2022,Abbeville,1.146531631
11/25/2022,Abbeville,1.17640166
11/26/2022,Abbeville,1.205923321
11/27/2022,Abbeville,1.231264177
11/28/2022,Abbeville,1.25209579
11/29/2022,Abbeville,1.268597812
11/30/2022,Abbeville,1.278161165
12/1/2022,Abbeville,1.276037485
12/2/2022,Abbeville,1.264774114
12/3/2022,Abbeville,1.246147578
12/4/2022,Abbeville,1.221764626
12/5/2022,Abbeville,1.196799273
12/6/2022,Abbeville,1.170144027
12/7/2022,Abbeville,1.144192897
12/8/2022,Abbeville,1.122736616
12/9/2022,Abbeville,1.108433738
12/10/2022,Abbeville,1.098818121
12/11/2022,Abbeville,1.092847483
12/12/2022,Abbeville,1.089876768
12/13/2022,Abbeville,1.092447145
12/14/2022,Abbeville,1.099851202
12/15/2022,Abbeville,1.109726713
12/16/2022,Abbeville,1.119491188
12/17/2022,Abbeville,1.125067676
12/18/2022,Abbeville,1.126822574
12/19/2022,Abbeville,1.125528622
12/20/2022,Abbeville,1.121003313
12/21/2022,Abbeville,1.117662008
12/22/2022,Abbeville,1.113839425
12/23/2022,Abbeville,1.11271732
12/24/2022,Abbeville,1.112146289
12/25/2022,Abbeville,1.112343347
12/26/2022,Abbeville,1.117128404
12/27/2022,Abbeville,1.125466788
12/28/2022,Abbeville,1.137073606
12/29/2022,Abbeville,1.144940142
12/30/2022,Abbeville,1.149738363
12/31/2022,Abbeville,1.149158764
1/1/2023,Abbeville,1.143270894
1/2/2023,Abbeville,1.129588324
1/3/2023,Abbeville,1.109420411
1/4/2023,Abbeville,1.080827498
1/5/2023,Abbeville,1.046982113
1/6/2023,Abbeville,1.011542691
1/7/2023,Abbeville,0.977593321
1/8/2023,Abbeville,0.9485781
1/9/2023,Abbeville,0.923842968
1/10/2023,Abbeville,0.906862927
1/11/2023,Abbeville,0.89868023
1/12/2023,Abbeville,0.897007993
1/13/2023,Abbeville,0.900742755
1/14/2023,Abbeville,0.91096874
1/15/2023,Abbeville,0.925320699
1/16/2023,Abbeville,0.943860226
1/17/2023,Abbeville,0.962195693
1/18/2023,Abbeville,0.979195831
1/19/2023,Abbeville,0.991811327
1/20/2023,Abbeville,0.998655727
1/21/2023,Abbeville,0.999651951
1/22/2023,Abbeville,0.997853346
1/23/2023,Abbeville,0.993934398
1/24/2023,Abbeville,0.986708674
1/25/2023,Abbeville,0.978612864
1/26/2023,Abbeville,0.972212023
1/27/2023,Abbeville,0.967516695
1/28/2023,Abbeville,0.965822516
1/29/2023,Abbeville,0.96581185
1/30/2023,Abbeville,0.968462833
1/31/2023,Abbeville,0.971910615
2/1/2023,Abbeville,0.97778201
2/2/2023,Abbeville,0.983643354
2/3/2023,Abbeville,0.987393649
2/4/2023,Abbeville,0.986495247
2/5/2023,Abbeville,0.98401087
2/6/2023,Abbeville,0.981315577
2/7/2023,Abbeville,0.978158175
2/8/2023,Abbeville,0.974037477
2/9/2023,Abbeville,0.969909594
2/10/2023,Abbeville,0.97027855
2/11/2023,Abbeville,0.975327498
2/12/2023,Abbeville,0.986270689
2/13/2023,Abbeville,1.001648299
2/14/2023,Abbeville,1.020222506
2/15/2023,Abbeville,1.042011831
2/16/2023,Abbeville,1.062825992
2/17/2023,Abbeville,1.080499222
2/18/2023,Abbeville,1.091756267
2/19/2023,Abbeville,1.095020078
2/20/2023,Abbeville,1.087919179
2/21/2023,Abbeville,1.070435216
2/22/2023,Abbeville,1.040906298
2/23/2023,Abbeville,1.003704423
2/24/2023,Abbeville,0.962094417
2/25/2023,Abbeville,0.919301003
2/26/2023,Abbeville,0.878794582
2/27/2023,Abbeville,0.842336557
2/28/2023,Abbeville,0.809418408
3/1/2023,Abbeville,0.780759689
3/2/2023,Abbeville,0.758701056
3/3/2023,Abbeville,0.741575044
3/4/2023,Abbeville,0.731678825
3/5/2023,Abbeville,0.726639374
3/6/2023,Abbeville,0.726607636
3/7/2023,Abbeville,0.727153973
3/8/2023,Abbeville,0.726856151
3/9/2023,Abbeville,0.729539269
3/10/2023,Abbeville,0.729465504
3/11/2023,Abbeville,0.730632622
3/12/2023,Abbeville,0.730201702
3/13/2023,Abbeville,0.729074379
3/14/2023,Abbeville,0.729108542
3/15/2023,Abbeville,0.731675415
6/1/2020,Aiken,1.318783897
6/2/2020,Aiken,1.311678264
6/3/2020,Aiken,1.299103579
6/4/2020,Aiken,1.278491428
6/5/2020,Aiken,1.253325514
6/6/2020,Aiken,1.227650024
6/7/2020,Aiken,1.201284209
6/8/2020,Aiken,1.17304884
6/9/2020,Aiken,1.147277554
6/10/2020,Aiken,1.12480489
6/11/2020,Aiken,1.106797398
6/12/2020,Aiken,1.09393595
6/13/2020,Aiken,1.080597559
6/14/2020,Aiken,1.064287853
6/15/2020,Aiken,1.0504551
6/16/2020,Aiken,1.038861683
6/17/2020,Aiken,1.028835182
6/18/2020,Aiken,1.022327707
6/19/2020,Aiken,1.014710422
6/20/2020,Aiken,1.011509814
6/21/2020,Aiken,1.011277403
6/22/2020,Aiken,1.01699192
6/23/2020,Aiken,1.022844484
6/24/2020,Aiken,1.032968079
6/25/2020,Aiken,1.046244672
6/26/2020,Aiken,1.057766616
6/27/2020,Aiken,1.069980871
6/28/2020,Aiken,1.079509935
6/29/2020,Aiken,1.087521319
6/30/2020,Aiken,1.08951777
7/1/2020,Aiken,1.090599797
7/2/2020,Aiken,1.091337741
7/3/2020,Aiken,1.092034711
7/4/2020,Aiken,1.092990599
7/5/2020,Aiken,1.09284716
7/6/2020,Aiken,1.093478926
7/7/2020,Aiken,1.092831786
7/8/2020,Aiken,1.092303475
7/9/2020,Aiken,1.093794726
7/10/2020,Aiken,1.094323342
7/11/2020,Aiken,1.092891821
7/12/2020,Aiken,1.084540515
7/13/2020,Aiken,1.074987564
7/14/2020,Aiken,1.064898858
7/15/2020,Aiken,1.053576219
7/16/2020,Aiken,1.040551978
7/17/2020,Aiken,1.02330096
7/18/2020,Aiken,1.003992968
7/19/2020,Aiken,0.982482863
7/20/2020,Aiken,0.960629296
7/21/2020,Aiken,0.942268619
7/22/2020,Aiken,0.926130714
7/23/2020,Aiken,0.913970391
7/24/2020,Aiken,0.904795791
7/25/2020,Aiken,0.774429037
7/26/2020,Aiken,0.796335289
7/27/2020,Aiken,0.791203199
7/28/2020,Aiken,0.817110497
7/29/2020,Aiken,0.862208679
7/30/2020,Aiken,0.850218784
7/31/2020,Aiken,0.837045489
8/1/2020,Aiken,0.779243489
8/2/2020,Aiken,0.764246262
8/3/2020,Aiken,0.75992829
8/4/2020,Aiken,0.766643872
8/5/2020,Aiken,0.783083673
8/6/2020,Aiken,0.782568609
8/7/2020,Aiken,0.78587177
8/8/2020,Aiken,0.796338765
8/9/2020,Aiken,0.81034379
8/10/2020,Aiken,0.831150239
8/11/2020,Aiken,0.857681925
8/12/2020,Aiken,0.887844658
8/13/2020,Aiken,0.921102261
8/14/2020,Aiken,0.953612903
8/15/2020,Aiken,0.980613515
8/16/2020,Aiken,0.999078508
8/17/2020,Aiken,1.007323164
8/18/2020,Aiken,1.003871353
8/19/2020,Aiken,0.92736831
8/20/2020,Aiken,0.909531035
8/21/2020,Aiken,0.960765776
8/22/2020,Aiken,0.944298091
8/23/2020,Aiken,0.930711115
8/24/2020,Aiken,0.918722192
8/25/2020,Aiken,0.905672734
8/26/2020,Aiken,0.893836811
8/27/2020,Aiken,0.885859054
8/28/2020,Aiken,0.880523249
8/29/2020,Aiken,0.87744809
8/30/2020,Aiken,0.87872946
8/31/2020,Aiken,0.88239311
9/1/2020,Aiken,0.885608203
9/2/2020,Aiken,0.890480899
9/3/2020,Aiken,0.895452258
9/4/2020,Aiken,0.902466501
9/5/2020,Aiken,0.911459896
9/6/2020,Aiken,0.924192692
9/7/2020,Aiken,0.941730958
9/8/2020,Aiken,0.973502076
9/9/2020,Aiken,1.027729258
9/10/2020,Aiken,1.100141494
9/11/2020,Aiken,1.190947105
9/12/2020,Aiken,1.28457016
9/13/2020,Aiken,1.368595865
9/14/2020,Aiken,1.418413286
9/15/2020,Aiken,1.427038406
9/16/2020,Aiken,1.39883582
9/17/2020,Aiken,1.334201818
9/18/2020,Aiken,1.245465906
9/19/2020,Aiken,1.147774906
9/20/2020,Aiken,1.060377972
9/21/2020,Aiken,0.991025438
9/22/2020,Aiken,0.953257079
9/23/2020,Aiken,0.914464019
9/24/2020,Aiken,0.881523869
9/25/2020,Aiken,0.857702881
9/26/2020,Aiken,0.840650708
9/27/2020,Aiken,0.82931088
9/28/2020,Aiken,0.824143777
9/29/2020,Aiken,0.826714733
9/30/2020,Aiken,0.838887076
10/1/2020,Aiken,0.862361605
10/2/2020,Aiken,0.895454252
10/3/2020,Aiken,0.922925565
10/4/2020,Aiken,0.958925058
10/5/2020,Aiken,1.007266113
10/6/2020,Aiken,1.051164643
10/7/2020,Aiken,1.082621721
10/8/2020,Aiken,1.097930757
10/9/2020,Aiken,1.099209836
10/10/2020,Aiken,1.088938216
10/11/2020,Aiken,1.069368928
10/12/2020,Aiken,1.040161883
10/13/2020,Aiken,1.012432068
10/14/2020,Aiken,0.987878994
10/15/2020,Aiken,0.969232436
10/16/2020,Aiken,0.956636156
10/17/2020,Aiken,0.949584149
10/18/2020,Aiken,0.949886717
10/19/2020,Aiken,0.955156923
10/20/2020,Aiken,0.965374501
10/21/2020,Aiken,0.979343969
10/22/2020,Aiken,0.995106565
10/23/2020,Aiken,1.010553154
10/24/2020,Aiken,1.026730886
10/25/2020,Aiken,1.04108464
10/26/2020,Aiken,1.053433337
10/27/2020,Aiken,1.061009092
10/28/2020,Aiken,1.065180215
10/29/2020,Aiken,1.066574512
10/30/2020,Aiken,1.062236646
10/31/2020,Aiken,1.055539292
11/1/2020,Aiken,1.04910697
11/2/2020,Aiken,1.041087628
11/3/2020,Aiken,1.033553049
11/4/2020,Aiken,1.029731417
11/5/2020,Aiken,1.029287573
11/6/2020,Aiken,1.029375336
11/7/2020,Aiken,1.026375373
11/8/2020,Aiken,1.021292009
11/9/2020,Aiken,1.016469447
11/10/2020,Aiken,1.009978628
11/11/2020,Aiken,1.002441209
11/12/2020,Aiken,0.992638276
11/13/2020,Aiken,0.984221641
11/14/2020,Aiken,0.777977114
11/15/2020,Aiken,0.785639376
11/16/2020,Aiken,0.970767487
11/17/2020,Aiken,0.96755984
11/18/2020,Aiken,0.966950956
11/19/2020,Aiken,0.969252074
11/20/2020,Aiken,0.97620445
11/21/2020,Aiken,0.988213308
11/22/2020,Aiken,1.005457219
11/23/2020,Aiken,1.024251875
11/24/2020,Aiken,1.044876329
11/25/2020,Aiken,1.065947562
11/26/2020,Aiken,1.088975877
11/27/2020,Aiken,1.112578312
11/28/2020,Aiken,1.136729923
11/29/2020,Aiken,1.151377975
11/30/2020,Aiken,1.163525989
12/1/2020,Aiken,1.173287192
12/2/2020,Aiken,1.1779432
12/3/2020,Aiken,1.177556317
12/4/2020,Aiken,1.173513782
12/5/2020,Aiken,1.16272911
12/6/2020,Aiken,1.145230266
12/7/2020,Aiken,1.122105681
12/8/2020,Aiken,1.095048612
12/9/2020,Aiken,1.067777395
12/10/2020,Aiken,1.041100831
12/11/2020,Aiken,1.015873344
12/12/2020,Aiken,0.994564214
12/13/2020,Aiken,0.976135861
12/14/2020,Aiken,0.960923007
12/15/2020,Aiken,0.950060861
12/16/2020,Aiken,0.944232475
12/17/2020,Aiken,0.940726486
12/18/2020,Aiken,0.94141773
12/19/2020,Aiken,0.943153157
12/20/2020,Aiken,0.948223338
12/21/2020,Aiken,0.957149472
12/22/2020,Aiken,0.969718569
12/23/2020,Aiken,0.983962541
12/24/2020,Aiken,0.998692965
12/25/2020,Aiken,1.010535614
12/26/2020,Aiken,1.022559658
12/27/2020,Aiken,1.031154441
12/28/2020,Aiken,1.036271652
12/29/2020,Aiken,1.034331805
12/30/2020,Aiken,1.025291746
12/31/2020,Aiken,1.010807746
1/1/2021,Aiken,0.997482285
1/2/2021,Aiken,0.984979418
1/3/2021,Aiken,0.974300286
1/4/2021,Aiken,0.968372351
1/5/2021,Aiken,0.963301344
1/6/2021,Aiken,0.962655525
1/7/2021,Aiken,0.965319742
1/8/2021,Aiken,0.970884229
1/9/2021,Aiken,0.97536434
1/10/2021,Aiken,0.979646643
1/11/2021,Aiken,0.980134442
1/12/2021,Aiken,0.981707772
1/13/2021,Aiken,0.983333698
1/14/2021,Aiken,0.982919983
1/15/2021,Aiken,0.979249
1/16/2021,Aiken,0.972288612
1/17/2021,Aiken,0.957147626
1/18/2021,Aiken,0.872742664
1/19/2021,Aiken,0.764547802
1/20/2021,Aiken,0.754443325
1/21/2021,Aiken,0.748031355
1/22/2021,Aiken,0.745955188
1/23/2021,Aiken,0.737945708
1/24/2021,Aiken,0.811335631
1/25/2021,Aiken,0.800930186
1/26/2021,Aiken,0.793667441
1/27/2021,Aiken,0.790436266
1/28/2021,Aiken,0.7920263
1/29/2021,Aiken,0.79572256
1/30/2021,Aiken,0.804555926
1/31/2021,Aiken,0.818857983
2/1/2021,Aiken,0.835662298
2/2/2021,Aiken,0.853819833
2/3/2021,Aiken,0.872302133
2/4/2021,Aiken,0.892530226
2/5/2021,Aiken,0.912969647
2/6/2021,Aiken,0.929760586
2/7/2021,Aiken,0.942324477
2/8/2021,Aiken,0.950714171
2/9/2021,Aiken,0.954691706
2/10/2021,Aiken,0.951354307
2/11/2021,Aiken,0.946678535
2/12/2021,Aiken,0.93986872
2/13/2021,Aiken,0.931671825
2/14/2021,Aiken,0.921702391
2/15/2021,Aiken,0.910868803
2/16/2021,Aiken,0.898806612
2/17/2021,Aiken,0.889268983
2/18/2021,Aiken,0.879047499
2/19/2021,Aiken,0.868184853
2/20/2021,Aiken,0.857452601
2/21/2021,Aiken,0.846144677
2/22/2021,Aiken,0.651086905
2/23/2021,Aiken,0.654037643
2/24/2021,Aiken,0.660844037
2/25/2021,Aiken,0.66858645
2/26/2021,Aiken,0.67705243
2/27/2021,Aiken,0.686134273
2/28/2021,Aiken,0.78570447
3/1/2021,Aiken,0.787424265
3/2/2021,Aiken,0.793537064
3/3/2021,Aiken,0.802988061
3/4/2021,Aiken,0.817998544
3/5/2021,Aiken,0.836324257
3/6/2021,Aiken,0.857016858
3/7/2021,Aiken,0.879786082
3/8/2021,Aiken,0.902540678
3/9/2021,Aiken,0.923902496
3/10/2021,Aiken,0.943153666
3/11/2021,Aiken,0.958640085
3/12/2021,Aiken,0.969298608
3/13/2021,Aiken,0.975062289
3/14/2021,Aiken,0.976393189
3/15/2021,Aiken,0.972376147
3/16/2021,Aiken,0.966329873
3/17/2021,Aiken,0.958781709
3/18/2021,Aiken,0.95043149
3/19/2021,Aiken,0.941233141
3/20/2021,Aiken,0.932965939
3/21/2021,Aiken,0.924156333
3/22/2021,Aiken,0.91737131
3/23/2021,Aiken,0.913514334
3/24/2021,Aiken,0.911610757
3/25/2021,Aiken,0.911865045
3/26/2021,Aiken,0.914467048
3/27/2021,Aiken,0.91923486
3/28/2021,Aiken,0.924862207
3/29/2021,Aiken,0.931558111
3/30/2021,Aiken,0.939815097
3/31/2021,Aiken,0.949463682
4/1/2021,Aiken,0.958626335
4/2/2021,Aiken,0.966000554
4/3/2021,Aiken,0.974269481
4/4/2021,Aiken,0.983784357
4/5/2021,Aiken,0.996552022
4/6/2021,Aiken,1.010918981
4/7/2021,Aiken,1.024637045
4/8/2021,Aiken,1.037341713
4/9/2021,Aiken,1.045791679
4/10/2021,Aiken,1.111438746
4/11/2021,Aiken,1.135567078
4/12/2021,Aiken,1.138038903
4/13/2021,Aiken,1.139021521
4/14/2021,Aiken,1.138574445
4/15/2021,Aiken,1.1368471
4/16/2021,Aiken,1.133976504
4/17/2021,Aiken,1.12995275
4/18/2021,Aiken,1.125087283
4/19/2021,Aiken,1.119529543
4/20/2021,Aiken,1.113268483
4/21/2021,Aiken,0.97244776
4/22/2021,Aiken,0.969563035
4/23/2021,Aiken,0.970063886
4/24/2021,Aiken,0.969943684
4/25/2021,Aiken,0.969048386
4/26/2021,Aiken,0.96833749
4/27/2021,Aiken,0.966043509
4/28/2021,Aiken,0.961605985
4/29/2021,Aiken,0.953185483
4/30/2021,Aiken,0.945517059
5/1/2021,Aiken,0.93760723
5/2/2021,Aiken,0.930604936
5/3/2021,Aiken,0.924917698
5/4/2021,Aiken,0.920150787
5/5/2021,Aiken,0.911372758
5/6/2021,Aiken,0.903849319
5/7/2021,Aiken,0.899266905
5/8/2021,Aiken,0.896319277
5/9/2021,Aiken,0.896225423
5/10/2021,Aiken,0.896313803
5/11/2021,Aiken,0.894590278
5/12/2021,Aiken,0.891414153
5/13/2021,Aiken,0.888841027
5/14/2021,Aiken,0.886064766
5/15/2021,Aiken,0.882241542
5/16/2021,Aiken,0.875470869
5/17/2021,Aiken,0.866176127
5/18/2021,Aiken,0.855450679
5/19/2021,Aiken,0.835146303
5/20/2021,Aiken,0.820987291
5/21/2021,Aiken,0.806379881
5/22/2021,Aiken,0.792747518
5/23/2021,Aiken,0.780735134
5/24/2021,Aiken,0.771295452
5/25/2021,Aiken,0.765292465
5/26/2021,Aiken,0.761404615
5/27/2021,Aiken,0.759617887
5/28/2021,Aiken,0.764725796
5/29/2021,Aiken,0.773697765
5/30/2021,Aiken,0.783185782
5/31/2021,Aiken,0.793213339
6/1/2021,Aiken,0.802230266
6/2/2021,Aiken,0.811490242
6/3/2021,Aiken,0.818523987
6/4/2021,Aiken,0.826505981
6/5/2021,Aiken,0.838432333
6/6/2021,Aiken,0.852245103
6/7/2021,Aiken,0.867806369
6/8/2021,Aiken,0.882786311
6/9/2021,Aiken,0.892413542
6/10/2021,Aiken,0.897971069
6/11/2021,Aiken,0.903067862
6/12/2021,Aiken,0.910748767
6/13/2021,Aiken,0.921188615
6/14/2021,Aiken,0.940776272
6/15/2021,Aiken,0.964721154
6/16/2021,Aiken,0.989348039
6/17/2021,Aiken,1.013183792
6/18/2021,Aiken,1.031551174
6/19/2021,Aiken,1.050622002
6/20/2021,Aiken,1.077196562
6/21/2021,Aiken,1.110597252
6/22/2021,Aiken,1.144856629
6/23/2021,Aiken,1.179120356
6/24/2021,Aiken,1.21748612
6/25/2021,Aiken,1.25880753
6/26/2021,Aiken,1.300509698
6/27/2021,Aiken,1.337242285
6/28/2021,Aiken,1.368485954
6/29/2021,Aiken,1.395552638
6/30/2021,Aiken,1.414186841
7/1/2021,Aiken,1.425265233
7/2/2021,Aiken,1.429424907
7/3/2021,Aiken,1.422737316
7/4/2021,Aiken,1.413119373
7/5/2021,Aiken,1.406999295
7/6/2021,Aiken,1.401620441
